;Time, aX, aY, aZ, gX, gY, gZ, Qw, Qx, Qy, Qz, Mx, My, Mz, P, T, ax, ay, az, gX, gY, gZ, P, T,T (F)
1687619079.0,-51.0,978.0,128.0,0.0,1.0,0.0,0.735,0.639,0.162,0.15,-28637.0,-39736.0,6067.0,87637.0,40690.0,-0.024902344,0.477539063,0.0625,0.0,0.007629395,0.0,0.864909943,40.69,105.242
1687619082.0,-50.0,979.0,128.0,0.0,0.0,-1.0,0.736,0.639,0.163,0.151,-28727.0,-38663.0,3066.0,87634.0,40710.0,-0.024414063,0.478027344,0.0625,0.0,0.0,-0.007629395,0.864880336,40.71,105.278
1687619083.0,-52.0,964.0,136.0,1.0,0.0,0.0,0.735,0.639,0.163,0.151,-27972.0,-39861.0,4116.0,87631.0,40718.0,-0.025390625,0.470703125,0.06640625,0.007629395,0.0,0.0,0.864850728,40.718,105.2924
1687619086.0,-39.0,978.0,126.0,0.0,0.0,0.0,0.735,0.638,0.164,0.152,-28722.0,-37911.0,6666.0,87635.0,40740.0,-0.019042969,0.477539063,0.061523438,0.0,0.0,0.0,0.864890205,40.74,105.332
1687619091.0,-41.0,977.0,138.0,0.0,0.0,0.0,0.735,0.638,0.165,0.154,-27804.0,-38504.0,4715.0,87636.0,40775.0,-0.020019531,0.477050781,0.067382813,0.0,0.0,0.0,0.864900074,40.775,105.395
1687619094.0,-35.0,983.0,121.0,0.0,0.0,0.0,0.735,0.638,0.166,0.155,-27354.0,-38804.0,5765.0,87637.0,40803.0,-0.017089844,0.479980469,0.059082031,0.0,0.0,0.0,0.864909943,40.803,105.4454
1687619100.0,-41.0,975.0,138.0,0.0,0.0,-1.0,0.735,0.637,0.166,0.156,-28254.0,-38354.0,4415.0,87638.0,40843.0,-0.020019531,0.476074219,0.067382813,0.0,0.0,-0.007629395,0.864919812,40.843,105.5174
1687619108.0,-55.0,989.0,135.0,0.0,0.0,0.0,0.734,0.637,0.168,0.158,-27036.0,-38498.0,6065.0,87634.0,40928.0,-0.026855469,0.482910156,0.065917969,0.0,0.0,0.0,0.864880336,40.928,105.6704
1687619109.0,-51.0,974.0,116.0,-1.0,0.0,-1.0,0.734,0.637,0.168,0.158,-27334.0,-39697.0,6065.0,87635.0,40948.0,-0.024902344,0.475585938,0.056640625,-0.007629395,0.0,-0.007629395,0.864890205,40.948,105.7064
1687619112.0,-44.0,976.0,132.0,1.0,0.0,0.0,0.734,0.637,0.169,0.159,-27167.0,-39841.0,5616.0,87638.0,40976.0,-0.021484375,0.4765625,0.064453125,0.007629395,0.0,0.0,0.864919812,40.976,105.7568
1687619118.0,-49.0,971.0,132.0,0.0,0.0,0.0,0.734,0.636,0.17,0.16,-26564.0,-38492.0,6066.0,87632.0,41029.0,-0.023925781,0.474121094,0.064453125,0.0,0.0,0.0,0.864860597,41.029,105.8522
1687619121.0,-44.0,969.0,133.0,1.0,0.0,1.0,0.734,0.636,0.171,0.161,-27314.0,-39242.0,6066.0,87632.0,41056.0,-0.021484375,0.473144531,0.064941406,0.007629395,0.0,0.007629395,0.864860597,41.056,105.9008
1687619126.0,-44.0,977.0,128.0,0.0,0.0,0.0,0.734,0.636,0.171,0.162,-27314.0,-39992.0,4716.0,87632.0,41112.0,-0.021484375,0.477050781,0.0625,0.0,0.0,0.0,0.864860597,41.112,106.0016
1687619129.0,-39.0,979.0,129.0,0.0,0.0,0.0,0.733,0.636,0.172,0.163,-28814.0,-38040.0,5466.0,87634.0,41149.0,-0.019042969,0.478027344,0.062988281,0.0,0.0,0.0,0.864880336,41.149,106.0682
1687619130.0,-58.0,974.0,132.0,1.0,0.0,0.0,0.733,0.636,0.172,0.163,-28637.0,-38333.0,4865.0,87635.0,41159.0,-0.028320313,0.475585938,0.064453125,0.007629395,0.0,0.0,0.864890205,41.159,106.0862
1687619139.0,-51.0,977.0,126.0,0.0,0.0,0.0,0.733,0.635,0.173,0.164,-28749.0,-39673.0,6065.0,87634.0,41262.0,-0.024902344,0.477050781,0.061523438,0.0,0.0,0.0,0.864880336,41.262,106.2716
1687619147.0,-43.0,977.0,130.0,0.0,-1.0,1.0,0.733,0.634,0.176,0.167,-27849.0,-38323.0,5165.0,87641.0,41375.0,-0.020996094,0.477050781,0.063476563,0.0,-0.007629395,0.007629395,0.86494942,41.375,106.475
1687619148.0,-52.0,977.0,125.0,0.0,0.0,0.0,0.733,0.634,0.177,0.167,-27249.0,-39673.0,6065.0,87640.0,41380.0,-0.025390625,0.477050781,0.061035156,0.0,0.0,0.0,0.864939551,41.38,106.484
1687619151.0,-46.0,971.0,119.0,-1.0,0.0,-1.0,0.733,0.634,0.177,0.168,-28149.0,-38623.0,7115.0,87640.0,41418.0,-0.022460938,0.474121094,0.058105469,-0.007629395,0.0,-0.007629395,0.864939551,41.418,106.5524
1687619157.0,-38.0,978.0,140.0,0.0,0.0,-1.0,0.733,0.633,0.179,0.169,-27840.0,-38320.0,4415.0,87641.0,41490.0,-0.018554688,0.477539063,0.068359375,0.0,0.0,-0.007629395,0.86494942,41.49,106.682
1687619160.0,-40.0,973.0,134.0,0.0,0.0,0.0,0.732,0.633,0.179,0.17,-28140.0,-37420.0,5165.0,87641.0,41516.0,-0.01953125,0.475097656,0.065429688,0.0,0.0,0.0,0.86494942,41.516,106.7288
1687619165.0,-39.0,969.0,123.0,0.0,0.0,0.0,0.732,0.633,0.18,0.171,-27341.0,-38305.0,6365.0,87643.0,41593.0,-0.019042969,0.473144531,0.060058594,0.0,0.0,0.0,0.864969159,41.593,106.8674
1687619168.0,-53.0,975.0,120.0,0.0,0.0,0.0,0.732,0.633,0.18,0.172,-26867.0,-38746.0,7265.0,87645.0,41639.0,-0.025878906,0.476074219,0.05859375,0.0,0.0,0.0,0.864988897,41.639,106.9502
1687619169.0,-40.0,974.0,119.0,1.0,0.0,0.0,0.731,0.633,0.18,0.172,-27017.0,-39346.0,5615.0,87644.0,41649.0,-0.01953125,0.475585938,0.058105469,0.007629395,0.0,0.0,0.864979028,41.649,106.9682
1687619178.0,-46.0,977.0,130.0,-1.0,0.0,0.0,0.732,0.632,0.182,0.173,-26867.0,-38746.0,4715.0,87642.0,41749.0,-0.022460938,0.477050781,0.063476563,-0.007629395,0.0,0.0,0.864959289,41.749,107.1482
1687619183.0,-44.0,972.0,128.0,0.0,0.0,0.0,0.731,0.633,0.183,0.175,-26117.0,-38746.0,5015.0,87640.0,41822.0,-0.021484375,0.474609375,0.0625,0.0,0.0,0.0,0.864939551,41.822,107.2796
1687619186.0,-35.0,981.0,139.0,0.0,0.0,0.0,0.731,0.632,0.184,0.176,-27565.0,-38425.0,5765.0,87638.0,41864.0,-0.017089844,0.479003906,0.067871094,0.0,0.0,0.0,0.864919812,41.864,107.3552
1687619187.0,-42.0,977.0,125.0,0.0,0.0,0.0,0.731,0.632,0.184,0.176,-26965.0,-39775.0,5915.0,87638.0,41877.0,-0.020507813,0.477050781,0.061035156,0.0,0.0,0.0,0.864919812,41.877,107.3786
1687619190.0,-41.0,975.0,123.0,0.0,0.0,0.0,0.731,0.632,0.184,0.177,-27554.0,-37664.0,4716.0,87642.0,41925.0,-0.020019531,0.476074219,0.060058594,0.0,0.0,0.0,0.864959289,41.925,107.465
1687619192.0,-41.0,983.0,134.0,0.0,0.0,0.0,0.73,0.632,0.184,0.177,-27861.0,-36765.0,6067.0,87639.0,41945.0,-0.020019531,0.479980469,0.065429688,0.0,0.0,0.0,0.864929682,41.945,107.501
1687619195.0,-49.0,973.0,135.0,1.0,0.0,0.0,0.73,0.631,0.186,0.178,-28577.0,-38709.0,4716.0,87640.0,41985.0,-0.023925781,0.475097656,0.065917969,0.007629395,0.0,0.0,0.864939551,41.985,107.573
1687619196.0,-42.0,972.0,126.0,0.0,1.0,1.0,0.73,0.631,0.186,0.178,-26159.0,-38256.0,5916.0,87641.0,41992.0,-0.020507813,0.474609375,0.061523438,0.0,0.007629395,0.007629395,0.86494942,41.992,107.5856
1687619199.0,-41.0,970.0,131.0,0.0,0.0,0.0,0.73,0.632,0.186,0.179,-27959.0,-38556.0,4866.0,87640.0,42035.0,-0.020019531,0.473632813,0.063964844,0.0,0.0,0.0,0.864939551,42.035,107.663
1687619204.0,-40.0,971.0,135.0,0.0,0.0,0.0,0.729,0.632,0.186,0.18,-26901.0,-39003.0,6367.0,87643.0,42108.0,-0.01953125,0.474121094,0.065917969,0.0,0.0,0.0,0.864969159,42.108,107.7944
1687619213.0,-39.0,975.0,128.0,0.0,0.0,0.0,0.729,0.631,0.189,0.182,-28192.0,-38390.0,5771.0,87647.0,42238.0,-0.019042969,0.476074219,0.0625,0.0,0.0,0.0,0.865008636,42.238,108.0284
1687619214.0,-47.0,976.0,138.0,0.0,0.0,0.0,0.729,0.631,0.189,0.182,-27457.0,-37193.0,5771.0,87642.0,42241.0,-0.022949219,0.4765625,0.067382813,0.0,0.0,0.0,0.864959289,42.241,108.0338
1687619217.0,-41.0,985.0,132.0,0.0,0.0,0.0,0.729,0.631,0.189,0.183,-27907.0,-38543.0,4871.0,87648.0,42276.0,-0.020019531,0.480957031,0.064453125,0.0,0.0,0.0,0.865018505,42.276,108.0968
1687619222.0,-36.0,978.0,129.0,0.0,0.0,0.0,0.728,0.631,0.19,0.183,-27489.0,-37647.0,5471.0,87644.0,42354.0,-0.017578125,0.477539063,0.062988281,0.0,0.0,0.0,0.864979028,42.354,108.2372
1687619225.0,-49.0,977.0,135.0,0.0,0.0,0.0,0.729,0.63,0.191,0.183,-27931.0,-38246.0,5621.0,87646.0,42391.0,-0.023925781,0.477050781,0.065917969,0.0,0.0,0.0,0.864998766,42.391,108.3038
1687619231.0,-52.0,954.0,125.0,0.0,0.0,0.0,0.729,0.63,0.191,0.184,-27939.0,-38546.0,4421.0,87647.0,42464.0,-0.025390625,0.465820313,0.061035156,0.0,0.0,0.0,0.865008636,42.464,108.4352
1687619234.0,-42.0,969.0,131.0,0.0,0.0,1.0,0.729,0.63,0.191,0.185,-25953.0,-39590.0,4723.0,87645.0,42502.0,-0.020507813,0.473144531,0.063964844,0.0,0.0,0.007629395,0.864988897,42.502,108.5036
1687619235.0,-39.0,972.0,133.0,0.0,0.0,0.0,0.728,0.63,0.191,0.185,-27753.0,-37940.0,4273.0,87644.0,42514.0,-0.019042969,0.474609375,0.064941406,0.0,0.0,0.0,0.864979028,42.514,108.5252
1687619243.0,-54.0,965.0,125.0,0.0,0.0,0.0,0.728,0.63,0.192,0.185,-26112.0,-38989.0,4875.0,87644.0,42635.0,-0.026367188,0.471191406,0.061035156,0.0,0.0,0.0,0.864979028,42.635,108.743
1687619252.0,-45.0,980.0,139.0,0.0,0.0,0.0,0.728,0.629,0.193,0.187,-26697.0,-38387.0,3526.0,87648.0,42752.0,-0.021972656,0.478515625,0.067871094,0.0,0.0,0.0,0.865018505,42.752,108.9536
1687619253.0,-35.0,968.0,125.0,0.0,0.0,0.0,0.728,0.629,0.193,0.186,-27447.0,-38387.0,4726.0,87649.0,42762.0,-0.017089844,0.47265625,0.061035156,0.0,0.0,0.0,0.865028374,42.762,108.9716
1687619256.0,-42.0,975.0,132.0,-1.0,0.0,0.0,0.728,0.629,0.193,0.187,-27897.0,-38987.0,4126.0,87652.0,42805.0,-0.020507813,0.476074219,0.064453125,-0.007629395,0.0,0.0,0.865057982,42.805,109.049
1687619261.0,-35.0,970.0,135.0,0.0,0.0,0.0,0.728,0.629,0.193,0.187,-26864.0,-37335.0,4126.0,87646.0,42878.0,-0.017089844,0.473632813,0.065917969,0.0,0.0,0.0,0.864998766,42.878,109.1804
1687619264.0,-25.0,975.0,135.0,0.0,0.0,0.0,0.728,0.629,0.193,0.187,-27746.0,-39129.0,5027.0,87644.0,42920.0,-0.012207031,0.476074219,0.065917969,0.0,0.0,0.0,0.864979028,42.92,109.256
1687619270.0,-56.0,979.0,132.0,0.0,0.0,0.0,0.728,0.629,0.193,0.188,-26830.0,-39275.0,4127.0,87648.0,42996.0,-0.02734375,0.478027344,0.064453125,0.0,0.0,0.0,0.865018505,42.996,109.3928
1687619273.0,-41.0,972.0,128.0,0.0,0.0,0.0,0.728,0.629,0.193,0.187,-27449.0,-37926.0,5028.0,87652.0,43033.0,-0.020019531,0.474609375,0.0625,0.0,0.0,0.0,0.865057982,43.033,109.4594
1687619274.0,-51.0,969.0,138.0,0.0,0.0,0.0,0.728,0.629,0.193,0.187,-26249.0,-38376.0,5478.0,87650.0,43043.0,-0.024902344,0.473144531,0.067382813,0.0,0.0,0.0,0.865038243,43.043,109.4774
1687619282.0,-43.0,973.0,133.0,0.0,0.0,-1.0,0.728,0.629,0.194,0.187,-27437.0,-39123.0,5029.0,87647.0,43159.0,-0.020996094,0.475097656,0.064941406,0.0,0.0,-0.007629395,0.865008636,43.159,109.6862
1687619288.0,-38.0,979.0,135.0,0.0,0.0,1.0,0.728,0.629,0.194,0.188,-26687.0,-39873.0,5029.0,87643.0,43239.0,-0.018554688,0.478027344,0.065917969,0.0,0.0,0.007629395,0.864969159,43.239,109.8302
1687619291.0,-48.0,979.0,137.0,0.0,0.0,0.0,0.728,0.629,0.194,0.188,-27137.0,-39723.0,4429.0,87646.0,43274.0,-0.0234375,0.478027344,0.066894531,0.0,0.0,0.0,0.864998766,43.274,109.8932
1687619292.0,-52.0,976.0,129.0,0.0,0.0,-1.0,0.728,0.629,0.194,0.188,-27737.0,-39573.0,4729.0,87644.0,43289.0,-0.025390625,0.4765625,0.062988281,0.0,0.0,-0.007629395,0.864979028,43.289,109.9202
1687619295.0,-30.0,973.0,133.0,0.0,0.0,-1.0,0.728,0.629,0.195,0.188,-27437.0,-37923.0,6079.0,87645.0,43329.0,-0.014648438,0.475097656,0.064941406,0.0,0.0,-0.007629395,0.864988897,43.329,109.9922
1687619300.0,-35.0,980.0,123.0,0.0,0.0,0.0,0.728,0.628,0.195,0.188,-26837.0,-37773.0,3379.0,87646.0,43400.0,-0.017089844,0.478515625,0.060058594,0.0,0.0,0.0,0.864998766,43.4,110.12
1687619303.0,-44.0,964.0,141.0,0.0,0.0,-1.0,0.728,0.628,0.194,0.188,-26987.0,-37623.0,5479.0,87646.0,43437.0,-0.021484375,0.470703125,0.068847656,0.0,0.0,-0.007629395,0.864998766,43.437,110.1866
1687619309.0,-46.0,983.0,123.0,0.0,0.0,-1.0,0.728,0.628,0.194,0.188,-28928.0,-38668.0,4729.0,87649.0,43527.0,-0.022460938,0.479980469,0.060058594,0.0,0.0,-0.007629395,0.865028374,43.527,110.3486
1687619313.0,-47.0,976.0,137.0,0.0,0.0,0.0,0.728,0.629,0.194,0.187,-28178.0,-37918.0,4279.0,87647.0,43573.0,-0.022949219,0.4765625,0.066894531,0.0,0.0,0.0,0.865008636,43.573,110.4314
1687619317.0,-52.0,978.0,140.0,0.0,0.0,0.0,0.729,0.628,0.194,0.187,-26828.0,-37768.0,5179.0,87641.0,43638.0,-0.025390625,0.477539063,0.068359375,0.0,0.0,0.0,0.86494942,43.638,110.5484
1687619318.0,-39.0,969.0,137.0,0.0,0.0,0.0,0.729,0.628,0.193,0.186,-26978.0,-37918.0,3529.0,87644.0,43645.0,-0.019042969,0.473144531,0.066894531,0.0,0.0,0.0,0.864979028,43.645,110.561
1687619321.0,-48.0,968.0,124.0,0.0,0.0,0.0,0.729,0.629,0.193,0.187,-27578.0,-40468.0,3079.0,87646.0,43690.0,-0.0234375,0.47265625,0.060546875,0.0,0.0,0.0,0.864998766,43.69,110.642
1687619327.0,-34.0,979.0,136.0,0.0,0.0,0.0,0.729,0.629,0.193,0.187,-26078.0,-40468.0,4879.0,87645.0,43756.0,-0.016601563,0.478027344,0.06640625,0.0,0.0,0.0,0.864988897,43.756,110.7608
1687619330.0,-47.0,977.0,141.0,0.0,0.0,1.0,0.728,0.629,0.193,0.187,-26828.0,-37018.0,5629.0,87645.0,43803.0,-0.022949219,0.477050781,0.068847656,0.0,0.0,0.007629395,0.864988897,43.803,110.8454
1687619335.0,-47.0,971.0,133.0,0.0,0.0,0.0,0.728,0.629,0.193,0.187,-25928.0,-37918.0,4279.0,87649.0,43876.0,-0.022949219,0.474121094,0.064941406,0.0,0.0,0.0,0.865028374,43.876,110.9768
1687619338.0,-41.0,966.0,126.0,0.0,0.0,0.0,0.728,0.629,0.194,0.188,-26381.0,-38215.0,5629.0,87650.0,43921.0,-0.020019531,0.471679688,0.061523438,0.0,0.0,0.0,0.865038243,43.921,111.0578
1687619339.0,-33.0,971.0,126.0,0.0,0.0,0.0,0.728,0.629,0.194,0.188,-26231.0,-39115.0,3979.0,87653.0,43929.0,-0.016113281,0.474121094,0.061523438,0.0,0.0,0.0,0.865067851,43.929,111.0722
1687619348.0,-49.0,982.0,123.0,0.0,0.0,0.0,0.728,0.628,0.195,0.19,-26826.0,-38962.0,4130.0,87653.0,44042.0,-0.023925781,0.479492188,0.060058594,0.0,0.0,0.0,0.865067851,44.042,111.2756
1687619356.0,-48.0,976.0,126.0,0.0,0.0,0.0,0.727,0.628,0.197,0.191,-26976.0,-39562.0,3530.0,87655.0,44154.0,-0.0234375,0.4765625,0.061523438,0.0,0.0,0.0,0.865087589,44.154,111.4772
1687619357.0,-54.0,971.0,133.0,0.0,0.0,0.0,0.727,0.628,0.197,0.191,-28176.0,-39862.0,3530.0,87655.0,44169.0,-0.026367188,0.474121094,0.064941406,0.0,0.0,0.0,0.865087589,44.169,111.5042
1687619360.0,-57.0,965.0,131.0,0.0,0.0,0.0,0.727,0.628,0.197,0.192,-25926.0,-39112.0,3530.0,87658.0,44207.0,-0.027832031,0.471191406,0.063964844,0.0,0.0,0.0,0.865117197,44.207,111.5726
1687619366.0,-48.0,974.0,138.0,0.0,0.0,0.0,0.728,0.627,0.198,0.191,-27601.0,-38505.0,4882.0,87656.0,44282.0,-0.0234375,0.475585938,0.067382813,0.0,0.0,0.0,0.865097459,44.282,111.7076
1687619369.0,-45.0,971.0,124.0,0.0,0.0,0.0,0.728,0.627,0.198,0.191,-27623.0,-39705.0,3683.0,87658.0,44317.0,-0.021972656,0.474121094,0.060546875,0.0,0.0,0.0,0.865117197,44.317,111.7706
1687619374.0,-42.0,974.0,123.0,0.0,0.0,0.0,0.728,0.627,0.198,0.191,-27941.0,-39701.0,5184.0,87654.0,44390.0,-0.020507813,0.475585938,0.060058594,0.0,0.0,0.0,0.86507772,44.39,111.902
1687619377.0,-32.0,973.0,131.0,0.0,0.0,0.0,0.728,0.627,0.197,0.192,-26461.0,-38202.0,5185.0,87654.0,44430.0,-0.015625,0.475097656,0.063964844,0.0,0.0,0.0,0.86507772,44.43,111.974
1687619378.0,-52.0,971.0,137.0,-1.0,0.0,0.0,0.727,0.627,0.197,0.192,-26761.0,-40302.0,3535.0,87653.0,44435.0,-0.025390625,0.474121094,0.066894531,-0.007629395,0.0,0.0,0.865067851,44.435,111.983
1687619387.0,-45.0,968.0,142.0,0.0,0.0,0.0,0.727,0.627,0.199,0.192,-26057.0,-39093.0,3991.0,87655.0,44563.0,-0.021972656,0.47265625,0.069335938,0.0,0.0,0.0,0.865087589,44.563,112.2134
1687619392.0,-48.0,967.0,128.0,0.0,0.0,1.0,0.727,0.628,0.198,0.193,-26539.0,-38191.0,4889.0,87652.0,44633.0,-0.0234375,0.472167969,0.0625,0.0,0.0,0.007629395,0.865057982,44.633,112.3394
1687619395.0,-42.0,972.0,136.0,0.0,0.0,0.0,0.727,0.627,0.198,0.192,-27289.0,-39691.0,4889.0,87653.0,44666.0,-0.020507813,0.474609375,0.06640625,0.0,0.0,0.0,0.865067851,44.666,112.3988
1687619396.0,-51.0,972.0,136.0,0.0,0.0,0.0,0.727,0.628,0.198,0.193,-27289.0,-37291.0,3089.0,87654.0,44681.0,-0.024902344,0.474609375,0.06640625,0.0,0.0,0.0,0.86507772,44.681,112.4258
1687619399.0,-56.0,972.0,141.0,0.0,0.0,1.0,0.727,0.627,0.198,0.193,-26089.0,-35941.0,4739.0,87654.0,44714.0,-0.02734375,0.474609375,0.068847656,0.0,0.0,0.007629395,0.86507772,44.714,112.4852
1687619405.0,-47.0,975.0,130.0,0.0,0.0,0.0,0.727,0.627,0.199,0.193,-26426.0,-37584.0,2792.0,87658.0,44801.0,-0.022949219,0.476074219,0.063476563,0.0,0.0,0.0,0.865117197,44.801,112.6418
1687619408.0,-39.0,958.0,139.0,0.0,0.0,0.0,0.727,0.627,0.199,0.193,-26426.0,-39084.0,2792.0,87656.0,44829.0,-0.019042969,0.467773438,0.067871094,0.0,0.0,0.0,0.865097459,44.829,112.6922
1687619413.0,-48.0,971.0,131.0,0.0,0.0,0.0,0.727,0.627,0.199,0.193,-27342.0,-36532.0,4143.0,87659.0,44909.0,-0.0234375,0.474121094,0.063964844,0.0,0.0,0.0,0.865127066,44.909,112.8362
1687619417.0,-41.0,973.0,134.0,0.0,0.0,0.0,0.727,0.626,0.199,0.193,-26627.0,-38930.0,2643.0,87656.0,44949.0,-0.020019531,0.475097656,0.065429688,0.0,0.0,0.0,0.865097459,44.949,112.9082
1687619423.0,-33.0,972.0,127.0,0.0,0.0,0.0,0.728,0.626,0.199,0.193,-26963.0,-37879.0,4743.0,87654.0,45014.0,-0.016113281,0.474609375,0.062011719,0.0,0.0,0.0,0.86507772,45.014,113.0252
1687619426.0,-41.0,969.0,133.0,0.0,0.0,0.0,0.728,0.626,0.199,0.193,-26213.0,-37579.0,3543.0,87658.0,45060.0,-0.020019531,0.473144531,0.064941406,0.0,0.0,0.0,0.865117197,45.06,113.108
1687619431.0,-45.0,971.0,141.0,1.0,0.0,0.0,0.727,0.627,0.199,0.194,-28613.0,-37729.0,2643.0,87651.0,45127.0,-0.021972656,0.474121094,0.068847656,0.007629395,0.0,0.0,0.865048113,45.127,113.2286
1687619434.0,-48.0,971.0,131.0,0.0,0.0,1.0,0.726,0.627,0.199,0.194,-27292.0,-38333.0,3243.0,87653.0,45162.0,-0.0234375,0.474121094,0.063964844,0.0,0.0,0.007629395,0.865067851,45.162,113.2916
1687619435.0,-34.0,972.0,137.0,0.0,0.0,0.0,0.726,0.627,0.199,0.194,-27142.0,-40133.0,4143.0,87651.0,45175.0,-0.016601563,0.474609375,0.066894531,0.0,0.0,0.0,0.865048113,45.175,113.315
1687619438.0,-46.0,977.0,133.0,0.0,0.0,0.0,0.727,0.626,0.2,0.194,-26992.0,-40583.0,4293.0,87654.0,45210.0,-0.022460938,0.477050781,0.064941406,0.0,0.0,0.0,0.86507772,45.21,113.378
1687619444.0,-41.0,968.0,125.0,0.0,0.0,0.0,0.726,0.627,0.2,0.194,-26542.0,-38333.0,3543.0,87653.0,45273.0,-0.020019531,0.47265625,0.061035156,0.0,0.0,0.0,0.865067851,45.273,113.4914
1687619452.0,-46.0,968.0,135.0,0.0,0.0,0.0,0.726,0.627,0.2,0.195,-25973.0,-39238.0,3391.0,87650.0,45375.0,-0.022460938,0.47265625,0.065917969,0.0,0.0,0.0,0.865038243,45.375,113.675
1687619453.0,-37.0,969.0,131.0,0.0,0.0,1.0,0.726,0.627,0.2,0.195,-25823.0,-38338.0,3241.0,87656.0,45386.0,-0.018066406,0.473144531,0.063964844,0.0,0.0,0.007629395,0.865097459,45.386,113.6948
1687619456.0,-50.0,967.0,139.0,0.0,0.0,1.0,0.727,0.626,0.2,0.195,-25523.0,-37888.0,4741.0,87657.0,45426.0,-0.024414063,0.472167969,0.067871094,0.0,0.0,0.007629395,0.865107328,45.426,113.7668
1687619462.0,-49.0,986.0,137.0,1.0,0.0,0.0,0.725,0.627,0.201,0.196,-26573.0,-36688.0,5041.0,87655.0,45486.0,-0.023925781,0.481445313,0.066894531,0.007629395,0.0,0.0,0.865087589,45.486,113.8748
1687619465.0,-45.0,981.0,130.0,1.0,0.0,1.0,0.725,0.627,0.201,0.196,-27773.0,-36388.0,3991.0,87653.0,45518.0,-0.021972656,0.479003906,0.063476563,0.007629395,0.0,0.007629395,0.865067851,45.518,113.9324
1687619470.0,-41.0,974.0,127.0,1.0,0.0,0.0,0.726,0.626,0.202,0.197,-26423.0,-39238.0,3091.0,87654.0,45586.0,-0.020019531,0.475585938,0.062011719,0.007629395,0.0,0.0,0.86507772,45.586,114.0548
1687619473.0,-49.0,971.0,133.0,0.0,0.0,0.0,0.726,0.625,0.203,0.197,-25973.0,-38488.0,2641.0,87653.0,45621.0,-0.023925781,0.474121094,0.064941406,0.0,0.0,0.0,0.865067851,45.621,114.1178
1687619474.0,-35.0,973.0,126.0,0.0,0.0,0.0,0.726,0.625,0.202,0.197,-27923.0,-35788.0,4441.0,87651.0,45626.0,-0.017089844,0.475097656,0.061523438,0.0,0.0,0.0,0.865048113,45.626,114.1268
1687619479.0,-43.0,977.0,130.0,0.0,0.0,0.0,0.726,0.626,0.203,0.198,-25823.0,-39538.0,4741.0,87649.0,45679.0,-0.020996094,0.477050781,0.063476563,0.0,0.0,0.0,0.865028374,45.679,114.2222
1687619483.0,-45.0,976.0,128.0,0.0,0.0,1.0,0.726,0.625,0.203,0.199,-26573.0,-38638.0,3541.0,87652.0,45716.0,-0.021972656,0.4765625,0.0625,0.0,0.0,0.007629395,0.865057982,45.716,114.2888
1687619491.0,-45.0,978.0,126.0,0.0,0.0,0.0,0.724,0.626,0.206,0.201,-27173.0,-38488.0,2641.0,87652.0,45824.0,-0.021972656,0.477539063,0.061523438,0.0,0.0,0.0,0.865057982,45.824,114.4832
1687619495.0,-45.0,965.0,141.0,0.0,0.0,0.0,0.724,0.625,0.207,0.202,-25556.0,-39088.0,5043.0,87650.0,45874.0,-0.021972656,0.471191406,0.068847656,0.0,0.0,0.0,0.865038243,45.874,114.5732
1687619497.0,-51.0,975.0,125.0,0.0,0.0,1.0,0.724,0.624,0.207,0.202,-25718.0,-38187.0,1593.0,87653.0,45887.0,-0.024902344,0.476074219,0.061035156,0.0,0.0,0.007629395,0.865067851,45.887,114.5966
1687619501.0,-40.0,976.0,137.0,0.0,0.0,0.0,0.725,0.623,0.208,0.203,-26037.0,-38181.0,4145.0,87654.0,45922.0,-0.01953125,0.4765625,0.066894531,0.0,0.0,0.0,0.86507772,45.922,114.6596
1687619504.0,-36.0,977.0,136.0,0.0,0.0,0.0,0.724,0.624,0.209,0.203,-26337.0,-37581.0,3545.0,87658.0,45957.0,-0.017578125,0.477050781,0.06640625,0.0,0.0,0.0,0.865117197,45.957,114.7226
1687619509.0,-48.0,981.0,139.0,0.0,0.0,-1.0,0.724,0.623,0.209,0.205,-25752.0,-39684.0,3695.0,87654.0,46022.0,-0.0234375,0.479003906,0.067871094,0.0,0.0,-0.007629395,0.86507772,46.022,114.8396
1687619512.0,-52.0,987.0,124.0,0.0,0.0,0.0,0.724,0.623,0.21,0.205,-26816.0,-37285.0,3695.0,87647.0,46067.0,-0.025390625,0.481933594,0.060546875,0.0,0.0,0.0,0.865008636,46.067,114.9206
1687619513.0,-47.0,971.0,126.0,0.0,0.0,0.0,0.724,0.623,0.21,0.205,-25166.0,-40285.0,3245.0,87650.0,46072.0,-0.022949219,0.474121094,0.061523438,0.0,0.0,0.0,0.865038243,46.072,114.9296
1687619522.0,-50.0,981.0,132.0,0.0,0.0,0.0,0.722,0.624,0.211,0.208,-27116.0,-38335.0,2495.0,87655.0,46163.0,-0.024414063,0.479003906,0.064453125,0.0,0.0,0.0,0.865087589,46.163,115.0934
1687619527.0,-42.0,987.0,135.0,1.0,-1.0,1.0,0.722,0.624,0.212,0.208,-26085.0,-37287.0,2345.0,87657.0,46225.0,-0.020507813,0.481933594,0.065917969,0.007629395,-0.007629395,0.007629395,0.865107328,46.225,115.205
1687619530.0,-40.0,964.0,140.0,-1.0,0.0,0.0,0.722,0.623,0.211,0.209,-26408.0,-37888.0,3994.0,87659.0,46255.0,-0.01953125,0.470703125,0.068359375,-0.007629395,0.0,0.0,0.865127066,46.255,115.259
